PRIMARY_KEY,STATE,Region,YEAR,ENROLL,TOTAL_REVENUE,TOTAL_REVENUE_PS,FEDERAL_REVENUE,FEDERAL_REVENUE_PS,STATE_REVENUE,STATE_REVENUE_PS,LOCAL_REVENUE,LOCAL_REVENUE_PS,TOTAL_EXPENDITURE,TOTAL_EXPENDITURE_PS,INSTRUCTION_EXPENDITURE,INSTRUCTION_EXPENDITURE_PS,SUPPORT_SERVICES_EXPENDITURE,SUPPORT_SERVICES_EXP_PS,OTHER_EXPENDITURE,OTHER_EXPENDITURE_PS,CAPITAL_OUTLAY_EXPENDITURE,CAPITAL_OUTLAY_EXP_PS,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2010_NEW_YORK,NEW_YORK,Northeast,2010,2697357,55453300,22.06443147,3694050,1.469833411,23111427,9.195854839,28647823,11.39874322,60067253,23.90028704,36628097,14.57403141,14152383,5.631121769,1433218,0.570266158,6125749,2.437387297,51649,194607,198720,203761,191528,1609766,851829,2513244,240.6410988,282.5769154,224.3687488,267.0678566
2011_NEW_YORK,NEW_YORK,Northeast,2011,2677412,57753776,23.31518945,5118477,2.066328285,23188002,9.360992423,29447297,11.88786874,59446908,23.99870655,37834196,15.27365842,14460678,5.837773224,1416793,0.571959091,4653802,1.878739068,49569,197458,196082,201190,190732,1595807,831712,2477088,237.5199426,280.4530261,222.4938109,258.1932642
2012_NEW_YORK,NEW_YORK,Northeast,2012,2644029,58981073,23.81894739,3769627,1.522328141,23314292,9.415255883,31897154,12.88136337,60216421,24.31783097,38431932,15.52037153,14662331,5.921243425,1490478,0.601915416,4094920,1.653694636,48712,202670,198361,200642,192112,1601541,825972,2476225,237.5199426,280.4530261,222.4938109,258.1932642
2013_NEW_YORK,NEW_YORK,Northeast,2013,2629805,59623918,24.0778736,3335657,1.34703539,23632698,9.543571343,32655563,13.18726686,60505950,24.43406379,38756656,15.65106581,14846782,5.995562726,1462376,0.590549995,3982327,1.608179559,48968,201930,196988,203267,190081,1607001,820326,2476295,240.3498169,281.8077878,223.8133626,274.3077317
2014_NEW_YORK,NEW_YORK,Northeast,2014,2619312,61337112,24.605423,3347393,1.342808913,24830862,9.960916693,33158857,13.30169739,62556193,25.09445814,40168920,16.11378879,15381372,6.170247538,1515933,0.608117524,4060304,1.628793632,57353,200507,197545,200384,190387,1607983,827493,2492829,240.3498169,281.8077878,223.8133626,274.3077317
2015_NEW_YORK,NEW_YORK,Northeast,2015,2631532,63712218,25.77514628,2869847,1.161013202,25900858,10.4783419,34941513,14.13579117,65094591,26.33439327,41954260,16.97283853,15714795,6.357511205,1540851,0.623360184,4536014,1.835070698,50430,198024,199866,197997,189562,1601015,820402,2471847,236.796927,280.0892201,222.6463032,270.8537115
1993_NORTH_CAROLINA,NORTH_CAROLINA,South,1993,1112636,5583166,5.479391799,433602,0.425542648,3388466,3.325484646,1761098,1.728364505,5475174,5.373407044,3037814,2.981350208,1525471,1.497117099,345822,0.339394213,480317,0.471389357,8469,93406,85989,86093,60856,705410,305060,1018939,212.8844899,258.4053748,214.3580855,267.2182362
1994_NORTH_CAROLINA,NORTH_CAROLINA,South,1994,1131662,5648390,5.448605965,454682,0.438599859,3553217,3.427539412,1640491,1.582466694,5740906,5.537849666,3161072,3.049264614,1629603,1.571963803,362721,0.349891527,490626,0.473272517,8949,97508,89492,86344,62324,718414,309304,1036667,212.8844899,258.4053748,214.3580855,267.2182362
1995_NORTH_CAROLINA,NORTH_CAROLINA,South,1995,1155248,6076939,5.735791339,443689,0.418781153,3867404,3.650295382,1765846,1.666714804,6217951,5.868887196,3417870,3.225997355,1737660,1.640111111,387340,0.365595478,564673,0.532973344,9013,100525,90795,88056,59653,738694,311770,1059477,212.8844899,258.4053748,214.3580855,267.2182362
1996_NORTH_CAROLINA,NORTH_CAROLINA,South,1996,1181600,6516400,5.883749802,443121,0.400100223,3971818,3.586210695,2101461,1.897438884,6517111,5.884391774,3527936,3.185423354,1780725,1.607841809,402269,0.363214374,687268,0.620544006,8535,102435,94840,91793,61593,775035,323955,1107525,224.3251249,267.8345603,216.8374628,267.2182362
1997_NORTH_CAROLINA,NORTH_CAROLINA,South,1997,1208695,6827952,6.026808364,471258,0.415963917,4258017,3.758411376,2098677,1.852433072,7007690,6.185457177,3704935,3.270224109,1869526,1.650169031,436235,0.385050268,848228,0.748702921,8195,102951,98688,93033,62552,795088,329647,1132930,224.3251249,267.8345603,216.8374628,267.2182362
1998_NORTH_CAROLINA,NORTH_CAROLINA,South,1998,1230010,7516979,6.524385142,520499,0.451768715,4821450,4.18479242,2175030,1.887824007,7688076,6.672889312,4130685,3.585240805,1936511,1.680800704,459818,0.399100453,994055,0.862793108,7610,102603,102456,95522,63476,810543,333983,1152136,224.3251249,267.8345603,216.8374628,267.2182362
1999_NORTH_CAROLINA,NORTH_CAROLINA,South,1999,1244926,8476795,7.219903636,557142,0.474532126,5558333,4.734174725,2361320,2.011196785,8674393,7.388202919,4434300,3.776807,2202906,1.87627152,472499,0.402439513,1365695,1.163197446,8515,101816,104658,96542,65558,824372,341200,1174087,224.3251249,267.8345603,216.8374628,267.2182362
2000_NORTH_CAROLINA,NORTH_CAROLINA,South,2000,1261586,9064700,7.601151489,622184,0.521728776,5897936,4.945679946,2544580,2.133742767,9275837,7.778199193,4854623,4.070815895,2356589,1.976104006,479183,0.401816119,1385226,1.16157321,8722,101049,105105,99295,66831,835653,348168,1192543,232.4630648,280.1279472,221.6340398,255.0211927
2001_NORTH_CAROLINA,NORTH_CAROLINA,South,2001,1277013,9670620,7.975170523,661215,0.545291034,6065716,5.002276943,2943689,2.427602547,9807815,8.088312547,5187906,4.278364263,2587298,2.133693884,508494,0.419345022,1307270,1.078079913,9320,102772,106093,102126,69602,843873,359398,1212591,232.4630648,280.1279472,221.6340398,255.0211927
2002_NORTH_CAROLINA,NORTH_CAROLINA,South,2002,1296156,9701231,7.880061993,777970,0.631925147,5929203,4.816140056,2994058,2.43199679,9882399,8.027220129,5339340,4.337009417,2625671,2.132765445,523333,0.42509002,1133555,0.920757755,10310,104843,103726,106126,73450,848814,371987,1231111,232.4630648,280.1279472,221.6340398,255.0211927
2003_NORTH_CAROLINA,NORTH_CAROLINA,South,2003,1314632,9907235,7.920256493,888996,0.710700447,5970302,4.772908201,3047937,2.436647845,9989670,7.986158467,5517870,4.411215207,2721749,2.175879566,528694,0.422660014,940500,0.751874891,11686,109336,105411,108717,75918,852997,386190,1250873,242.0401256,281.2403506,221.2205797,267.3636733
2004_NORTH_CAROLINA,NORTH_CAROLINA,South,2004,1325707,10569600,8.296382813,1019981,0.800612401,6115388,4.800143799,3434231,2.695626613,10263463,8.056087083,5585476,4.38420064,2870473,2.253116756,552701,0.4338309,943558,0.740625792,12468,111753,104337,109979,79257,861519,400014,1274001,242.0401256,281.2403506,221.2205797,267.3636733
2005_NORTH_CAROLINA,NORTH_CAROLINA,South,2005,1347177,11098165,8.539631596,1116670,0.859236677,6440768,4.95593514,3540727,2.724459779,10917913,8.400934282,6160224,4.740066805,3039968,2.339144064,580213,0.446452658,791873,0.609317278,9847,116829,105392,111894,82267,876442,413318,1299607,241.2355493,281.8251366,217.1344487,269.2241297
2006_NORTH_CAROLINA,NORTH_CAROLINA,South,2006,1378306,11709885,8.830731095,1184622,0.893354489,6846954,5.163467412,3678309,2.773909194,11725031,8.842153091,6342589,4.78311255,3344466,2.522149441,618610,0.46651001,1052527,0.793738188,16601,118443,108731,110965,84556,892023,417414,1326038,241.2355493,281.8251366,217.1344487,269.2241297
2007_NORTH_CAROLINA,NORTH_CAROLINA,South,2007,1416028,13063307,9.545753946,1184934,0.86586715,7481148,5.466701352,4397225,3.213185443,12794086,9.34902601,6987589,5.106042847,3582953,2.618172239,642597,0.469565084,1166854,0.852655547,16927,120998,115076,114543,85893,934399,417168,1368494,241.617994,283.8806688,217.9340426,267.0308506
2008_NORTH_CAROLINA,NORTH_CAROLINA,South,2008,1408316,13610326,9.924670565,1240410,0.904508872,8009636,5.840638839,4360280,3.179522854,13731201,10.0128128,7229214,5.271553921,3566002,2.60033412,718663,0.52405016,1728313,1.260288487,24678,117282,114909,111050,88724,916966,429719,1371363,241.617994,283.8806688,217.9340426,267.0308506
2009_NORTH_CAROLINA,NORTH_CAROLINA,South,2009,1452064,15410564,11.18405405,1377661,0.99982292,8229140,5.972211437,5803763,4.212019697,14868070,10.79034476,7943541,5.764940979,3848021,2.792660597,751609,0.545472293,1647148,1.195400263,26688,104954,116876,109864,88983,921621,429596,1377905,243.7784601,284.3326353,219.2960459,253.8409544
2010_NORTH_CAROLINA,NORTH_CAROLINA,South,2010,1444409,16621268,12.09670219,1927843,1.403054366,7451302,5.422942535,7242123,5.270705289,14162497,10.30724662,7637844,5.558704922,3873929,2.819385706,705012,0.513096847,1192652,0.867993709,23510,115782,118617,111112,91541,918327,432196,1374033,243.7784601,284.3326353,219.2960459,253.8409544
2011_NORTH_CAROLINA,NORTH_CAROLINA,South,2011,1448117,14409515,10.36715422,2046954,1.472713537,7488570,5.387770519,4873991,3.506670168,13767024,9.904903879,7566249,5.443657908,3843709,2.765417434,696313,0.500973437,980517,0.705448515,33603,117944,116325,113238,94017,922516,433801,1389920,244.5179008,286.2670282,221.3569636,272.0786265
2012_NORTH_CAROLINA,NORTH_CAROLINA,South,2012,1462172,12788659,9.15387495,1831015,1.31060515,7648102,5.474363599,3309542,2.368906201,13418244,9.604519725,7521325,5.383619073,3817233,2.732301607,716796,0.513068724,728580,0.521503483,30329,121389,116264,115147,94648,928372,438375,1397076,244.5179008,286.2670282,221.3569636,272.0786265
2013_NORTH_CAROLINA,NORTH_CAROLINA,South,2013,1468228,12729402,9.036609572,1579889,1.121564081,7891977,5.602518869,3257536,2.312526621,13650536,9.690523112,7681386,5.453020201,3957680,2.809559237,744037,0.528192281,653058,0.463606238,30978,122209,108034,117965,96453,936407,441263,1408648,244.8017329,285.6453884,222.2277152,276.3779878
2014_NORTH_CAROLINA,NORTH_CAROLINA,South,2014,1441391,13462754,9.430333826,1529624,1.071464646,7849343,5.498275078,4083787,2.860594102,13540706,9.484937318,7573296,5.304910826,4015292,2.812615009,747335,0.523490107,609013,0.426598889,31550,119730,115539,119636,97257,941088,454963,1427601,244.8017329,285.6453884,222.2277152,276.3779878
2015_NORTH_CAROLINA,NORTH_CAROLINA,South,2015,1465031,13146934,9.212432888,1589570,1.113857189,8172685,5.726834262,3384679,2.371741437,14060699,9.852734173,7960222,5.577955358,4082387,2.860645399,746694,0.523229854,698847,0.489702092,18565,116324,118617,117902,99258,945647,462874,1427086,243.7422668,281.3310911,225.8105909,253.2277676
1993_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,1993,118793,580148,5.25615402,56254,0.509662514,243783,2.208679502,280111,2.537812005,588983,5.33619932,310940,2.817123443,156042,1.413744054,44647,0.404502831,41585,0.376761042,615,8752,9266,9329,8066,74760,35000,110375,228.6628153,283.2130747,225.2390833,250.5781316
1994_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,1994,118778,603902,5.459692074,65506,0.59221958,247062,2.233611485,291334,2.633861008,621313,5.617099565,319014,2.884107367,158223,1.430445435,46522,0.42059108,50938,0.460514777,639,8677,9236,9694,8418,74103,35869,110611,228.6628153,283.2130747,225.2390833,250.5781316
1995_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,1995,119288,642234,5.810652601,72116,0.652474056,256507,2.320763252,313611,2.837415292,621904,5.626715644,327382,2.962009283,159739,1.445248672,50761,0.459263347,39515,0.357514453,551,8573,9017,9859,8513,73209,36767,110527,228.6628153,283.2130747,225.2390833,250.5781316
1996_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,1996,119102,655971,5.874770507,69370,0.621266535,267306,2.393949435,319295,2.859554537,657809,5.891231338,338326,3.029993104,169545,1.518417682,52456,0.469787478,52160,0.46713655,619,8464,8736,9943,8686,73088,37952,111659,230.9041832,284.222268,223.591558,250.5781316
1997_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,1997,118433,683331,6.200882041,75316,0.683454478,270361,2.453388869,337654,3.064038694,679692,6.167859962,351542,3.190065246,177522,1.610922059,52363,0.475167651,47992,0.435503044,713,8373,8678,9555,8815,71244,38242,110199,230.9041832,284.222268,223.591558,250.5781316
1998_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,1998,116813,731384,6.834917342,85963,0.803339968,284970,2.663096807,360451,3.368480567,715126,6.682983356,366639,3.426308559,184916,1.728073864,54277,0.507228499,57202,0.534563159,671,7920,8416,9321,9082,68335,38001,107007,230.9041832,284.222268,223.591558,250.5781316
1999_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,1999,114546,770094,7.320911485,92078,0.875341046,287048,2.728826611,390968,3.716743828,756337,7.190130334,380850,3.620556892,192729,1.83218146,53045,0.504273179,73822,0.701790077,647,7560,8135,9137,9306,66761,37783,105191,230.9041832,284.222268,223.591558,250.5781316
2000_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2000,112349,812982,7.96611631,96940,0.949879967,303132,2.970280731,412910,4.045955612,802768,7.866033021,402602,3.944951252,204117,2.00006859,55808,0.546842389,81274,0.796374504,701,7146,7982,8651,9072,64574,36780,102055,230.8929578,283.0738441,223.591558,267.9094153
2001_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2001,108788,818139,8.265032125,102694,1.037438881,301755,3.048399806,413690,4.179193438,814838,8.231684649,419201,4.234866853,218137,2.203671152,58449,0.590465511,57760,0.583505071,721,7059,7759,8514,8661,62674,35593,98988,230.8929578,283.0738441,223.591558,267.9094153
2002_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2002,105936,846759,8.710436983,111063,1.14248241,303280,3.119779451,432416,4.448175122,838666,8.627185944,435631,4.481247171,224356,2.307904374,58523,0.602014155,57468,0.591161585,773,7013,7567,8374,8665,61303,35136,97212,230.8929578,283.0738441,223.591558,267.9094153
2003_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2003,103785,882913,9.260483313,126023,1.321799417,306647,3.216284534,450243,4.722399362,895278,9.39017432,448720,4.70642529,239435,2.511327642,60008,0.629397328,81014,0.849719956,752,6891,7219,8245,8313,60227,34363,95342,237.5773868,287.1446405,221.6422457,269.833416
2004_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2004,101889,925393,9.858240119,134759,1.435591776,336722,3.587109833,453912,4.835538511,957480,10.20006392,481403,5.12840098,249023,2.652849686,62816,0.669180782,97116,1.034579738,1089,6643,7069,8127,8143,59390,33391,93870,237.5773868,287.1446405,221.6422457,269.833416
2005_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2005,100413,969520,10.57227602,148482,1.619144203,341066,3.719205269,479972,5.233926546,985502,10.74655413,501563,5.469368839,258404,2.817805112,64839,0.707046585,88341,0.963327663,1052,6579,7016,7993,7889,58007,32645,91704,242.7369951,286.9609534,224.8108467,267.4556943
2006_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2006,98172,1008339,11.20127749,151248,1.680159964,348475,3.871084204,508616,5.650033326,1017084,11.29842257,513113,5.699988891,269235,2.99083537,68526,0.761230838,92963,1.032692735,977,6650,6931,7874,7818,56768,32275,90020,242.7369951,286.9609534,224.8108467,267.4556943
2007_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2007,96577,1045678,11.8384449,150165,1.700064531,355662,4.026559793,539851,6.11182058,1042175,11.79878636,523778,5.929853163,283833,3.21336141,69691,0.788993422,90844,1.028473095,909,6730,6935,7472,7662,55853,31567,88329,245.4158542,291.5616119,226.3254811,252.3484739
2008_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2008,94959,1104803,12.62473289,145770,1.665733451,383307,4.380100787,575726,6.578898653,1085970,12.40952566,552250,6.310635234,300054,3.428757528,73451,0.839334484,88292,1.008924592,1262,7217,6812,7364,7608,55476,30773,87511,245.4158542,291.5616119,226.3254811,252.3484739
2009_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2009,94653,1150142,13.12932501,160294,1.829819294,407374,4.650335042,582474,6.649170672,1137260,12.98227189,579830,6.618988368,310316,3.542379653,78735,0.89879111,95977,1.095615347,1285,7472,6547,7308,7637,55819,30497,87601,245.1895263,292.8424885,225.9674719,270.7481588
2010_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2010,94997,1308214,14.71987308,277985,3.127855166,552616,6.21797151,477613,5.374046403,1267426,14.26093121,627378,7.059184913,342204,3.850439949,80790,0.909039764,142873,1.607590521,1529,7449,6974,7298,7581,57057,30288,88874,245.1895263,292.8424885,225.9674719,270.7481588
2011_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2011,96255,1309044,14.64091265,186844,2.089743877,630430,7.051001007,491770,5.500167766,1312226,14.67650151,660944,7.392282742,360118,4.027715021,86352,0.965798009,124967,1.397684823,1706,8236,7028,7436,7348,57946,29758,89410,245.156416,291.9984045,225.5775263,275.1831643
2012_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2012,97555,1345371,14.53936433,160050,1.729653205,658255,7.113732398,527066,5.695978732,1380563,14.91968271,685786,7.411258686,368323,3.980450218,93834,1.014059849,160904,1.738882345,1848,8578,7380,7500,7347,60569,30116,92533,245.156416,291.9984045,225.5775263,275.1831643
2013_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2013,101025,1405349,14.77370828,145905,1.533823916,685348,7.204709593,574096,6.03517477,1516575,15.94296978,718970,7.558160315,400607,4.211374507,94995,0.998633377,224615,2.361261498,2054,8822,7824,7352,7389,62651,30420,95125,246.4247949,290.5151113,224.083385,255.870077
2014_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2014,103272,1568997,16.08320435,155894,1.598011378,901032,9.236143714,512071,5.249049254,1597210,16.37240531,758669,7.776833581,422005,4.325816206,100586,1.031069653,239992,2.460068679,2063,9031,7995,7652,7471,65071,30421,97555,246.4247949,290.5151113,224.083385,255.870077
2015_NORTH_DAKOTA,NORTH_DAKOTA,Midwest,2015,106061,1644533,16.49233315,158373,1.588256531,942772,9.454665798,543388,5.449410821,1804762,18.09920273,825445,8.278042421,483984,4.853672968,110836,1.111527854,303053,3.039191696,2213,8929,8435,7735,7459,66827,30675,99715,244.7138306,288.2441472,224.6919844,263.2476586
1993_OHIO,OHIO,Midwest,1993,1834239,10841606,6.523157992,509488,0.306547823,4156070,2.50061672,6176048,3.715993449,10385253,6.24858034,5522474,3.32275222,3653046,2.197958145,451400,0.27159754,588386,0.35401903,17210,140778,136317,141534,111932,1127686,517122,1662018,218.7119349,268.1241978,222.4359654,262.9036788
1994_OHIO,OHIO,Midwest,1994,1816817,10735756,6.434418207,537642,0.322232871,4271944,2.560366895,5926170,3.551818442,10780138,6.461018323,5785984,3.467798709,3675789,2.203064569,472696,0.283307831,658754,0.394820703,17505,141284,136834,142132,112266,1131983,519001,1668489,218.7119349,268.1241978,222.4359654,262.9036788
1995_OHIO,OHIO,Midwest,1995,1829761,11368650,6.743491491,675770,0.400843481,4385097,2.601088459,6307783,3.741559551,11330046,6.720592928,6041768,3.583768618,3905229,2.316447294,510503,0.302812791,678965,0.402738645,18997,141589,138942,142469,114879,1128171,538702,1685870,218.7119349,268.1241978,222.4359654,262.9036788
1996_OHIO,OHIO,Midwest,1996,1837628,12172778,7.174126468,704629,0.415278875,4831397,2.847423414,6636752,3.911424178,11935582,7.034333062,6291682,3.708054346,4046180,2.384649341,532065,0.313576868,843253,0.496978066,21389,140234,137737,140248,117161,1129422,545950,1696761,218.7119349,268.1241978,222.4359654,262.9036788
1997_OHIO,OHIO,Midwest,1997,1844245,12630491,7.421427879,728751,0.428199742,5124101,3.010820879,6777639,3.982407258,12421963,7.298900931,6449340,3.789505228,4011117,2.35685339,636681,0.374101222,1075506,0.631946154,20795,137372,138301,138635,120070,1133235,547865,1701895,218.7119349,268.1241978,222.4359654,262.9036788
1998_OHIO,OHIO,Midwest,1998,1846585,13577343,7.995575662,755883,0.445132727,5539484,3.262152503,7281976,4.288290432,13005301,7.658705252,6688427,3.938754743,4268412,2.513629589,663358,0.390645584,1126127,0.663166102,22373,134981,140467,141749,120670,1134596,541138,1698107,218.7119349,268.1241978,222.4359654,262.9036788
1999_OHIO,OHIO,Midwest,1999,1834379,14507056,8.550915682,787687,0.464287525,6041429,3.561008517,7677940,4.52561964,13865260,8.172620907,7115101,4.193864608,4550926,2.682459108,681105,0.401464737,1206274,0.711015885,23239,130141,142337,140706,120885,1133207,540104,1696550,218.7119349,268.1241978,222.4359654,262.9036788
2000_OHIO,OHIO,Midwest,2000,1822566,15327834,9.0269823,843432,0.496720263,6425872,3.784372457,8058530,4.745889581,14909952,8.780880117,7497388,4.41541765,4889221,2.879396491,725617,0.427335775,1378528,0.81185299,22988,128640,143373,139740,119704,1133611,541403,1698002,230.5742166,282.6727535,222.4359654,270.1650423
